QTask_ID,Status,QDCenter,QNode_ID,Execution_Time,Start_Time,Finish_Time,No_Qubits,No_Layers,Cost,Application
6255,SUCCESS,2,1,2911.45,54900200.02,54903111.47,127,930,4658.320000004768,wstate
6256,SUCCESS,2,1,668.16,54903111.47,54903779.63,127,144,1069.056000006199,dj
6258,SUCCESS,2,1,21628.31,54903779.63,54925407.94,127,6283,34605.2959999919,qnn
6259,SUCCESS,2,1,2933.71,54925407.94,54928341.65,127,1882,4693.93600000143,random
6260,SUCCESS,2,1,15771.88,54928341.65,54944113.53,127,5542,25235.008000004294,realamprandom
6263,SUCCESS,2,1,232.25,54944113.53,54944345.78,127,124,371.6,qpeexact
6264,SUCCESS,2,1,769.87,54944345.78,54945115.65,127,423,1231.7919999957085,dj
6265,SUCCESS,2,1,33.71,54945115.65,54945149.36,127,15,53.936000001430514,ghz
6267,SUCCESS,2,1,715.68,54945149.36,54945865.04,127,286,1145.0879999995232,dj
6268,SUCCESS,2,1,1007.73,54945865.04,54946872.77,127,826,1612.3679999947549,qftentangled
6269,SUCCESS,2,1,116.66,54946872.77,54946989.43,127,40,186.6560000061989,graphstate
6270,SUCCESS,2,1,1187.41,54946989.43,54948176.84,127,446,1899.8560000061989,ghz
6271,SUCCESS,2,1,3534.16,54948176.84,54951711,127,851,5654.655999994278,wstate
6274,SUCCESS,2,1,13719.92,54951711,54965430.92,127,4494,21951.872000002862,ae
6276,SUCCESS,2,1,1435.94,54965430.92,54966866.86,127,326,2297.5039999961855,groundstate
6277,SUCCESS,2,1,3646.7,54966866.86,54970513.56,127,1023,5834.719999992848,qft
6280,SUCCESS,2,1,1525.49,54970513.56,54972039.05,127,369,2440.784000003338,qft
6281,SUCCESS,2,1,2040.36,54972039.05,54974079.41,127,492,3264.5759999990464,qpeinexact
6282,SUCCESS,2,1,265.56,54974079.41,54974344.97,127,88,424.8960000038147,ghz
6283,SUCCESS,2,1,1298.23,54974344.97,54975643.2,127,592,2077.167999994755,qpeexact
6287,SUCCESS,2,1,15406.49,54975643.2,54991049.69,127,3494,24650.384000003338,ae
6288,SUCCESS,2,1,2039.44,54991049.69,54993089.13,127,1258,3263.1040000081066,qpeinexact
6289,SUCCESS,2,1,694.27,54993089.13,54993783.4,127,171,1110.8319999933244,dj
6291,SUCCESS,2,1,104.85,54993783.4,54993888.25,127,61,167.7600000023842,graphstate
6292,SUCCESS,2,1,536.81,54993888.25,54994425.06,127,122,858.8959999918939,ghz
6293,SUCCESS,2,1,25624.06,54994425.06,55020049.12,127,6525,40998.49600000382,qft
6294,SUCCESS,2,1,15899.4,55020049.12,55035948.52,127,5174,25439.04000000954,qpeinexact
6296,SUCCESS,2,1,23935.89,55035948.52,55059884.41,127,7337,38297.423999989034,random
6297,SUCCESS,2,1,394.43,55059884.41,55060278.84,127,311,631.0879999995232,graphstate
6299,SUCCESS,2,1,457.74,55060278.84,55060736.58,127,197,732.3840000033379,wstate
6300,SUCCESS,2,1,766.54,55060736.58,55061503.12,127,491,1226.4639999985695,groundstate
6301,SUCCESS,2,1,135.87,55061503.12,55061638.99,127,96,217.3920000076294,graphstate
6302,SUCCESS,2,1,6502.43,55061638.99,55068141.42,127,5284,10403.887999999524,qpeinexact
6303,SUCCESS,2,1,2149.31,55068141.42,55070290.73,127,1184,3438.895999991894,qpeinexact
6304,SUCCESS,2,1,632.38,55070290.73,55070923.11,127,252,1011.8080000042916,dj
6306,SUCCESS,2,1,4482.92,55070923.11,55075406.03,127,962,7172.672000002862,qftentangled
6309,SUCCESS,2,1,14220.9,55075406.03,55089626.93,127,4954,22753.439999997616,su2random
6310,SUCCESS,2,1,791.34,55089626.93,55090418.27,127,241,1266.1439999938011,wstate
6311,SUCCESS,2,1,5138.08,55090418.27,55095556.35,127,3035,8220.92800000906,qnn
6312,SUCCESS,2,1,2232.05,55095556.35,55097788.4,127,594,3571.2799999952317,qnn
6313,SUCCESS,2,1,291.01,55097788.4,55098079.41,127,123,465.61599999666214,dj
6314,SUCCESS,2,1,3962.43,55098079.41,55102041.84,127,2506,6339.888000011444,qft
6315,SUCCESS,2,1,1683.65,55102041.84,55103725.49,127,822,2693.839999997616,ae
6316,SUCCESS,2,1,36122.06,55103725.49,55139847.55,127,9625,57795.2959999919,su2random
6317,SUCCESS,2,1,461.5,55139847.55,55140309.05,127,337,738.4000000000001,qftentangled
6318,SUCCESS,2,1,25917.24,55140309.05,55166226.29,127,7450,41467.58400000334,su2random
6320,SUCCESS,2,1,10210.15,55166226.29,55176436.44,127,6982,16336.239999997617,qpeinexact
6321,SUCCESS,2,1,2334.8,55176436.44,55178771.24,127,591,3735.6800000071526,twolocalrandom
6323,SUCCESS,2,1,2962.98,55178771.24,55181734.22,127,1018,4740.767999994755,ae
6324,SUCCESS,2,1,139.26,55181734.22,55181873.48,127,89,222.81599999666216,ghz
6326,SUCCESS,2,1,13908.77,55181873.48,55195782.25,127,4242,22254.032000005245,su2random
6327,SUCCESS,2,1,9789.71,55195782.25,55205571.96,127,5596,15663.536000001432,random
6328,SUCCESS,2,1,152.6,55205571.96,55205724.56,127,108,244.1600000023842,graphstate
6329,SUCCESS,2,1,29543.5,55205724.56,55235268.06,127,9775,47269.600000000006,twolocalrandom
6330,SUCCESS,2,1,5317.17,55235268.06,55240585.23,127,1288,8507.471999990941,qft
6331,SUCCESS,2,1,16342.1,55240585.23,55256927.33,127,3903,26147.360000002387,qpeinexact
6332,SUCCESS,2,1,8156.4,55256927.33,55265083.73,127,5201,13050.239999997617,qpeinexact
6333,SUCCESS,2,1,13509.67,55265083.73,55278593.4,127,2902,21615.47200000286,ae
6335,SUCCESS,2,1,722.76,55278593.4,55279316.16,127,164,1156.415999996662,graphstate
6336,SUCCESS,2,1,3110.57,55279316.16,55282426.73,127,976,4976.912000000477,portfoliovqe
6337,SUCCESS,2,1,115.36,55282426.73,55282542.09,127,50,184.57599999904633,graphstate
6338,SUCCESS,2,1,9136.18,55282542.09,55291678.27,127,5804,14617.888000011444,qftentangled
6339,SUCCESS,2,1,6730.13,55291678.27,55298408.4,127,1517,10768.207999992372,qpeexact
6340,SUCCESS,2,1,49140,55298408.4,55347548.4,127,10293,78624.0,qpeexact
6342,SUCCESS,2,1,781.16,55347548.4,55348329.56,127,261,1249.8560000061989,wstate
6343,SUCCESS,2,1,5698.61,55348329.56,55354028.17,127,3107,9117.775999987125,qftentangled
6344,SUCCESS,2,1,4640.45,55354028.17,55358668.62,127,972,7424.720000004769,wstate
6345,SUCCESS,2,1,17931.75,55358668.62,55376600.37,127,12049,28690.800000000003,twolocalrandom
6348,SUCCESS,2,1,40733.15,55376600.37,55417333.52,127,11030,65173.03999999762,ae
6349,SUCCESS,2,1,343.24,55417333.52,55417676.76,127,91,549.1840000033379,dj
6350,SUCCESS,2,1,3569.31,55417676.76,55421246.07,127,939,5710.896000003815,su2random
6352,SUCCESS,2,1,28293.93,55421246.07,55449540,127,6427,45270.28799999953,qft
6353,SUCCESS,2,1,365.36,55449540,55449905.36,127,183,584.5759999990463,twolocalrandom
6354,SUCCESS,2,1,1544.38,55449905.36,55451449.74,127,556,2471.007999992371,qft
6355,SUCCESS,2,1,316.04,55451449.74,55451765.78,127,82,505.66400001049044,graphstate
6356,SUCCESS,2,1,975.45,55451765.78,55452741.23,127,212,1560.7199999928475,graphstate
6358,SUCCESS,2,1,203.9,55452741.23,55452945.13,127,63,326.24000000953674,graphstate
6362,SUCCESS,2,1,11997.22,55452945.13,55464942.35,127,5370,19195.551999998093,twolocalrandom
6363,SUCCESS,2,1,1052.43,55464942.35,55465994.78,127,283,1683.8879999995233,realamprandom
6364,SUCCESS,2,1,18707.56,55465994.78,55484702.34,127,6525,29932.096000003818,qwalk-noancilla
6365,SUCCESS,2,1,7573.53,55484702.34,55492275.87,127,2309,12117.647999989988,twolocalrandom
6366,SUCCESS,2,1,39373.91,55492275.87,55531649.78,127,8409,62998.2560000062,twolocalrandom
6367,SUCCESS,2,1,1371.74,55531649.78,55533021.52,127,563,2194.783999991417,ghz
6368,SUCCESS,2,1,3758.71,55533021.52,55536780.23,127,932,6013.936000001431,qftentangled
6369,SUCCESS,2,1,56.43,55536780.23,55536836.66,127,21,90.28799999952317,ghz
6370,SUCCESS,2,1,680.7,55536836.66,55537517.36,127,168,1089.1200000047684,dj
6373,SUCCESS,2,1,20403.83,55537517.36,55557921.19,127,8650,32646.12799999714,qftentangled
6374,SUCCESS,2,1,8342.13,55557921.19,55566263.32,127,3464,13347.408000004292,random
6376,SUCCESS,2,1,1186.63,55566263.32,55567449.95,127,361,1898.6080000042916,twolocalrandom
6377,SUCCESS,2,1,1826.96,55567449.95,55569276.91,127,414,2923.13599998951,qftentangled
6378,SUCCESS,2,1,500.76,55569276.91,55569777.67,127,159,801.2160000085831,qpeexact
6381,SUCCESS,2,1,4184.77,55569777.67,55573962.44,127,1462,6695.631999993325,wstate
6382,SUCCESS,2,1,69.93,55573962.44,55574032.37,127,49,111.88799999952317,wstate
6383,SUCCESS,2,1,8602.71,55574032.37,55582635.08,127,3282,13764.33600000143,qnn
6384,SUCCESS,2,1,5060.26,55582635.08,55587695.34,127,1078,8096.416000008583,twolocalrandom
6385,SUCCESS,2,1,1353.85,55587695.34,55589049.19,127,862,2166.1599999904633,ghz
6387,SUCCESS,2,1,1361.2,55589049.19,55590410.39,127,899,2177.9200000047686,qnn
6389,SUCCESS,2,1,33046.12,55590410.39,55623456.51,127,7294,52873.79199999571,qftentangled
6390,SUCCESS,2,1,197.75,55623456.51,55623654.26,127,55,316.40000000000003,graphstate
6391,SUCCESS,2,1,3027.54,55623654.26,55626681.8,127,1753,4844.06399999857,qpeexact
6392,SUCCESS,2,1,149.52,55626681.8,55626831.32,127,34,239.23200000524523,ghz
6393,SUCCESS,2,1,9293.67,55626831.32,55636124.99,127,2131,14869.872000002862,su2random
6395,SUCCESS,2,1,30541.84,55636124.99,55666666.83,127,9406,48866.943999993804,twolocalrandom
6396,SUCCESS,2,1,12740.47,55666666.83,55679407.3,127,2934,20384.751999998094,qnn
6398,SUCCESS,2,1,21899.6,55679407.3,55701306.9,127,5248,35039.36000000239,qnn
6399,SUCCESS,2,1,4094.92,55701306.9,55705401.82,127,3208,6551.872000002862,ae
6400,SUCCESS,2,1,3631.2,55705401.82,55709033.02,127,867,5809.920000004769,qnn
6401,SUCCESS,2,1,4184.4,55709033.02,55713217.42,127,1184,6695.039999997616,qpeexact
6402,SUCCESS,2,1,2705.19,55713217.42,55715922.61,127,1096,4328.303999996186,qftentangled
6404,SUCCESS,2,1,1147.11,55715922.61,55717069.72,127,842,1835.3759999990464,ghz
6405,SUCCESS,2,1,925.14,55717069.72,55717994.86,127,401,1480.2240000009538,portfoliovqe
6406,SUCCESS,2,1,924.13,55717994.86,55718918.99,127,306,1478.6079999923707,graphstate
6407,SUCCESS,2,1,34153.84,55718918.99,55753072.83,127,16898,54646.14400000573,su2random
6409,SUCCESS,2,1,2777.31,55753072.83,55755850.14,127,1210,4443.696000003815,ae
6410,SUCCESS,2,1,6518.62,55755850.14,55762368.76,127,4415,10429.791999995708,qftentangled
6411,SUCCESS,2,1,38616.57,55762368.76,55800985.33,127,8151,61786.51200000048,random
6412,SUCCESS,2,1,2791.8,55800985.33,55803777.13,127,1301,4466.879999995232,wstate
6413,SUCCESS,2,1,192.59,55803777.13,55803969.72,127,141,308.1440000057221,wstate
6414,SUCCESS,2,1,2614.48,55803969.72,55806584.2,127,672,4183.168000006676,qft
6415,SUCCESS,2,1,185.13,55806584.2,55806769.33,127,56,296.2079999923706,ghz
6419,SUCCESS,2,1,3144.4,55806769.33,55809913.73,127,845,5031.039999997616,portfoliovqe
6420,SUCCESS,2,1,65486.4,55809913.73,55875400.13,127,19490,104778.24000000954,qwalk-noancilla
6421,SUCCESS,2,1,41615.85,55875400.13,55917015.98,127,8687,66585.35999999047,su2random
6422,SUCCESS,2,1,179.21,55917015.98,55917195.19,127,44,286.7360000014305,graphstate
6423,SUCCESS,2,1,1170.88,55917195.19,55918366.07,127,297,1873.4080000042916,su2random
6425,SUCCESS,2,1,11952.14,55918366.07,55930318.21,127,9694,19123.424000000956,realamprandom
6426,SUCCESS,2,1,2969.82,55930318.21,55933288.03,127,730,4751.712000000477,dj
6427,SUCCESS,2,1,97.92,55933288.03,55933385.95,127,70,156.67200000286104,ghz
6428,SUCCESS,2,1,49439.03,55933385.95,55982824.98,127,14556,79102.44799998999,realamprandom
6430,SUCCESS,2,1,41273.49,55982824.98,56024098.47,127,14551,66037.58400000333,realamprandom
6431,SUCCESS,2,1,4907.73,56024098.47,56029006.2,127,1453,7852.367999994755,qpeinexact
6432,SUCCESS,2,1,15593.08,56029006.2,56044599.28,127,4797,24948.928000009062,twolocalrandom
6433,SUCCESS,2,1,5230.07,56044599.28,56049829.35,127,1899,8368.112000000478,qftentangled
6434,SUCCESS,2,1,10165.36,56049829.35,56059994.71,127,5959,16264.575999999048,qftentangled
6435,SUCCESS,2,1,1165.15,56059994.71,56061159.86,127,485,1864.239999997616,pricingcall
6436,SUCCESS,2,1,30468.24,56061159.86,56091628.1,127,7694,48749.18400000334,random
6437,SUCCESS,2,1,1596.37,56091628.1,56093224.47,127,349,2554.1919999957086,wstate
6439,SUCCESS,2,1,136.54,56093224.47,56093361.01,127,113,218.4639999985695,graphstate
6440,SUCCESS,2,1,5250.07,56093361.01,56098611.08,127,1667,8400.112000000478,random
6441,SUCCESS,2,1,20888.77,56098611.08,56119499.85,127,4659,33422.032000005245,qft
6442,SUCCESS,2,1,24610.96,56119499.85,56144110.81,127,10964,39377.53600000143,qpeinexact
6443,SUCCESS,2,1,814.91,56144110.81,56144925.72,127,548,1303.8559999942781,twolocalrandom
6444,SUCCESS,2,1,12946.73,56144925.72,56157872.45,127,4159,20714.767999994758,qnn
6445,SUCCESS,2,1,10626.53,56157872.45,56168498.98,127,4901,17002.448000001907,qft
6446,SUCCESS,2,1,350.34,56168498.98,56168849.32,127,109,560.5440000057221,graphstate
6447,SUCCESS,2,1,37581.91,56168849.32,56206431.23,127,7911,60131.05599999428,twolocalrandom
6448,SUCCESS,2,1,298.03,56206431.23,56206729.26,127,63,476.8480000019074,ghz
6449,SUCCESS,2,1,14592.53,56206729.26,56221321.79,127,10432,23348.04800000191,su2random
6450,SUCCESS,2,1,18909.63,56221321.79,56240231.42,127,5443,30255.40799999237,qpeinexact
6453,SUCCESS,2,1,53.66,56240231.42,56240285.08,127,27,85.85600000619888,vqe
6454,SUCCESS,2,1,4936.51,56240285.08,56245221.59,127,1058,7898.415999996662,twolocalrandom
6455,SUCCESS,2,1,86.17,56245221.59,56245307.76,127,26,137.87200000286103,routing
6456,SUCCESS,2,1,18486.42,56245307.76,56263794.18,127,7733,29578.272000002864,qft
6457,SUCCESS,2,1,8869.86,56263794.18,56272664.04,127,4021,14191.775999999047,qftentangled
6458,SUCCESS,2,1,716.58,56272664.04,56273380.62,127,237,1146.527999997139,twolocalrandom
6459,SUCCESS,2,1,1231.94,56273380.62,56274612.56,127,483,1971.1039999961854,dj
6461,SUCCESS,2,1,5614.77,56274612.56,56280227.33,127,1211,8983.632000005246,twolocalrandom
6462,SUCCESS,2,1,199.84,56280227.33,56280427.17,127,114,319.74400000572206,vqe
6463,SUCCESS,2,1,3359.66,56280427.17,56283786.83,127,1223,5375.4559999942785,qwalk-v-chain
6464,SUCCESS,2,1,1271.45,56283786.83,56285058.28,127,339,2034.3200000047684,qft
6465,SUCCESS,2,1,3193.96,56285058.28,56288252.24,127,671,5110.336000001431,pricingcall
6466,SUCCESS,2,1,30132.19,56288252.24,56318384.43,127,6276,48211.50399999619,su2random
6467,SUCCESS,2,1,760.19,56318384.43,56319144.62,127,410,1216.3039999961854,dj
6468,SUCCESS,2,1,1391.06,56319144.62,56320535.68,127,711,2225.696000003815,qpeexact
6469,SUCCESS,2,1,42452.62,56320535.68,56362988.3,127,9597,67924.19199999572,realamprandom
6471,SUCCESS,2,1,3908.4,56362988.3,56366896.7,127,856,6253.4400000095375,ghz
6472,SUCCESS,2,1,1867.47,56366896.7,56368764.17,127,1276,2987.951999986172,qpeinexact
6473,SUCCESS,2,1,1657.13,56368764.17,56370421.3,127,381,2651.408000004292,wstate
6474,SUCCESS,2,1,38753.75,56370421.3,56409175.05,127,10211,62006.0,qpeexact
6475,SUCCESS,2,1,704.66,56409175.05,56409879.71,127,157,1127.456000006199,wstate
6476,SUCCESS,2,1,10521.88,56409879.71,56420401.59,127,4191,16835.00800000429,qnn
6477,SUCCESS,2,1,2508.09,56420401.59,56422909.68,127,636,4012.9439999938013,wstate
6479,SUCCESS,2,1,816.39,56422909.68,56423726.07,127,231,1306.2240000009538,qpeinexact
6481,SUCCESS,2,1,855.85,56423726.07,56424581.92,127,295,1369.3600000023844,ghz
6482,SUCCESS,2,1,37212.75,56424581.92,56461794.67,127,8593,59540.4,ae
6483,SUCCESS,2,1,15980.41,56461794.67,56477775.08,127,5865,25568.65599999428,random
6484,SUCCESS,2,1,13357.07,56477775.08,56491132.15,127,6147,21371.31200000048,ae
6486,SUCCESS,2,1,3481.54,56491132.15,56494613.69,127,1034,5570.46399999857,wstate
6487,SUCCESS,2,1,909.86,56494613.69,56495523.55,127,318,1455.7759999990465,portfoliovqe
6488,SUCCESS,2,1,916.73,56495523.55,56496440.28,127,195,1466.7680000066757,graphstate
6490,SUCCESS,2,1,103.21,56496440.28,56496543.49,127,85,165.1359999895096,ghz
6492,SUCCESS,2,1,23568.15,56496543.49,56520111.64,127,5335,37709.04000000954,ae
6494,SUCCESS,2,1,402.91,56520111.64,56520514.55,127,84,644.655999994278,ghz
6495,SUCCESS,2,1,49013.15,56520514.55,56569527.7,127,19886,78421.03999999762,random
6496,SUCCESS,2,1,282.93,56569527.7,56569810.63,127,92,452.6880000114441,ghz
6498,SUCCESS,2,1,1081.09,56569810.63,56570891.72,127,292,1729.7439999938013,twolocalrandom
6502,SUCCESS,2,1,29699.2,56570891.72,56600590.92,127,8726,47518.720000004774,ae
6503,SUCCESS,2,1,25145.84,56600590.92,56625736.76,127,14481,40233.343999993805,realamprandom
6504,SUCCESS,2,1,17439.9,56625736.76,56643176.66,127,4846,27903.839999997617,ae
6505,SUCCESS,2,1,1747.51,56643176.66,56644924.17,127,788,2796.0160000085834,wstate
6506,SUCCESS,2,1,2150.67,56644924.17,56647074.84,127,582,3441.07199999094,dj
6507,SUCCESS,2,1,78861.98,56647074.84,56725936.82,127,33975,126179.16800000668,random
6508,SUCCESS,2,1,22466.35,56725936.82,56748403.17,127,11032,35946.159999990465,su2random
6510,SUCCESS,2,1,959.86,56748403.17,56749363.03,127,269,1535.7760000109674,dj
6512,SUCCESS,2,1,29797.36,56749363.03,56779160.39,127,7335,47675.77599999905,qnn
6516,SUCCESS,2,1,942.49,56779160.39,56780102.88,127,396,1507.983999991417,dj
6517,SUCCESS,2,1,8748.11,56780102.88,56788850.99,127,1827,13996.976000010967,qft
6519,SUCCESS,2,1,20681.17,56788850.99,56809532.16,127,6470,33089.871999990944,qpeinexact
6520,SUCCESS,2,1,6127.6,56809532.16,56815659.76,127,4951,9804.160000002385,qft
6521,SUCCESS,2,1,1580.05,56815659.76,56817239.81,127,561,2528.079999995232,qft
6522,SUCCESS,2,1,582.73,56817239.81,56817822.54,127,227,932.3680000066757,twolocalrandom
6523,SUCCESS,2,1,6413.28,56817822.54,56824235.82,127,1345,10261.248000001908,su2random
6524,SUCCESS,2,1,42557.13,56824235.82,56866792.95,127,17063,68091.40800000429,realamprandom
6525,SUCCESS,2,1,11174.43,56866792.95,56877967.38,127,3738,17879.0879999876,random
6527,SUCCESS,2,1,12831.44,56877967.38,56890798.82,127,4659,20530.30400000811,twolocalrandom
6528,SUCCESS,2,1,429.07,56890798.82,56891227.89,127,146,686.5120000004769,ae
6530,SUCCESS,2,1,4045.66,56891227.89,56895273.55,127,2011,6473.055999994278,qft
6531,SUCCESS,2,1,346.92,56895273.55,56895620.47,127,175,555.072000002861,dj
6532,SUCCESS,2,1,882.78,56895620.47,56896503.25,127,676,1412.4480000019075,dj
6533,SUCCESS,2,1,20721.87,56896503.25,56917225.12,127,5649,33154.99199999571,qft
6534,SUCCESS,2,1,355.01,56917225.12,56917580.13,127,127,568.0159999966621,graphstate
6535,SUCCESS,2,1,189.35,56917580.13,56917769.48,127,48,302.9600000023842,graphstate
6537,SUCCESS,2,1,22495.76,56917769.48,56940265.24,127,4913,35993.216000008586,qpeinexact
6539,SUCCESS,2,1,65018.29,56940265.24,57005283.53,127,22837,104029.26399999857,random
6541,SUCCESS,2,1,40006.84,57005283.53,57045290.37,127,18664,64010.943999993804,su2random
6542,SUCCESS,2,1,734.04,57045290.37,57046024.41,127,302,1174.4639999985695,ghz
6544,SUCCESS,2,1,1372,57046024.41,57047396.41,127,952,2195.2000000000003,ghz
6547,SUCCESS,2,1,999.6,57047396.41,57048396.01,127,289,1599.3600000023844,qftentangled
6548,SUCCESS,2,1,10950.75,57048396.01,57059346.76,127,3770,17521.2,qpeinexact
6550,SUCCESS,2,1,1136.82,57059346.76,57060483.58,127,424,1818.9120000004768,dj
6553,SUCCESS,2,1,19191.15,57060483.58,57079674.73,127,5205,30705.839999997617,twolocalrandom
6555,SUCCESS,2,1,4036.78,57079674.73,57083711.51,127,898,6458.848000001908,qpeexact
6556,SUCCESS,2,1,915.12,57083711.51,57084626.63,127,369,1464.1920000076295,wstate
6557,SUCCESS,2,1,773.63,57084626.63,57085400.26,127,308,1237.8079999923707,graphstate
6558,SUCCESS,2,1,37441.57,57085400.26,57122841.83,127,9612,59906.51200000048,ae
6559,SUCCESS,2,1,2397.89,57122841.83,57125239.72,127,941,3836.624000000954,qpeinexact
6560,SUCCESS,2,1,462.54,57125239.72,57125702.26,127,163,740.0639999985696,realamprandom
6561,SUCCESS,2,1,35.52,57125702.26,57125737.78,127,24,56.83200000524521,routing
6562,SUCCESS,2,1,2201.26,57125737.78,57127939.04,127,1023,3522.0159999966622,qftentangled
6563,SUCCESS,2,1,11015.77,57127939.04,57138954.81,127,2686,17625.231999993324,qpeexact
6564,SUCCESS,2,1,665.61,57138954.81,57139620.42,127,333,1064.9760000109673,wstate
6565,SUCCESS,2,1,10324.68,57139620.42,57149945.1,127,3533,16519.487999999525,realamprandom
6566,SUCCESS,2,1,1942.18,57149945.1,57151887.28,127,482,3107.4879999995233,dj
6567,SUCCESS,2,1,12883.83,57151887.28,57164771.11,127,5926,20614.12799999714,ae
6568,SUCCESS,2,1,1699.08,57164771.11,57166470.19,127,1081,2718.527999997139,ae
6569,SUCCESS,2,1,996.41,57166470.19,57167466.6,127,266,1594.256000006199,ae
6570,SUCCESS,2,1,1151.46,57167466.6,57168618.06,127,919,1842.3359999895097,ghz
6571,SUCCESS,2,1,1903.4,57168618.06,57170521.46,127,1413,3045.440000009537,qft
6572,SUCCESS,2,1,11651.63,57170521.46,57182173.09,127,9128,18642.60799999237,qnn
6573,SUCCESS,2,1,378.13,57182173.09,57182551.22,127,248,605.0080000042916,graphstate
6575,SUCCESS,2,1,286.59,57182551.22,57182837.81,127,80,458.54400000572207,graphstate
6576,SUCCESS,2,1,309.7,57182837.81,57183147.51,127,219,495.5199999928475,dj
6577,SUCCESS,2,1,3425.33,57183147.51,57186572.84,127,2623,5480.528000009061,su2random
6578,SUCCESS,2,1,1880.95,57186572.84,57188453.79,127,474,3009.5199999928477,ae
6579,SUCCESS,2,1,34514.9,57188453.79,57222968.69,127,10890,55223.83999999762,su2random
6580,SUCCESS,2,1,49952.47,57222968.69,57272921.16,127,15014,79923.9519999981,realamprandom
6582,SUCCESS,2,1,1440.8,57272921.16,57274361.96,127,367,2305.2800000071525,graphstate
6583,SUCCESS,2,1,1169.28,57274361.96,57275531.24,127,812,1870.8480000019074,qft
6584,SUCCESS,2,1,1961.34,57275531.24,57277492.58,127,912,3138.143999993801,su2random
6585,SUCCESS,2,1,44211.8,57277492.58,57321704.38,127,18999,70738.87999999523,random
6586,SUCCESS,2,1,878.74,57321704.38,57322583.12,127,378,1405.984000003338,graphstate
6587,SUCCESS,2,1,135.48,57322583.12,57322718.6,127,86,216.76800000667572,ghz
6589,SUCCESS,2,1,3142.15,57322718.6,57325860.75,127,738,5027.439999997616,ghz
6590,SUCCESS,2,1,135,57325860.75,57325995.75,127,51,216.0,ghz
6594,SUCCESS,2,1,1651.52,57325995.75,57327647.27,127,413,2642.4319999933246,dj
6595,SUCCESS,2,1,8756.25,57327647.27,57336403.52,127,2422,14010.0,qftentangled
6597,SUCCESS,2,1,3565.86,57336403.52,57339969.38,127,1337,5705.376000010968,qnn
6598,SUCCESS,2,1,108.34,57339969.38,57340077.72,127,36,173.34399999380113,dj
6599,SUCCESS,2,1,28291.41,57340077.72,57368369.13,127,7316,45266.25599999428,grover-v-chain
6600,SUCCESS,2,1,1897.57,57368369.13,57370266.7,127,473,3036.112000000477,qpeexact
6601,SUCCESS,2,1,5953.76,57370266.7,57376220.46,127,4712,9526.016000008583,qpeinexact
6603,SUCCESS,2,1,336.59,57376220.46,57376557.05,127,82,538.5439999938011,graphstate
6604,SUCCESS,2,1,1333.86,57376557.05,57377890.91,127,424,2134.1759999990463,groundstate
6605,SUCCESS,2,1,610.81,57377890.91,57378501.72,127,469,977.2960000038147,qnn
6606,SUCCESS,2,1,5440.78,57378501.72,57383942.5,127,4434,8705.248000001908,qpeinexact
6607,SUCCESS,2,1,1061.63,57383942.5,57385004.13,127,313,1698.6079999923707,qpeexact
6610,SUCCESS,2,1,3127.24,57385004.13,57388131.37,127,1350,5003.584000003339,qftentangled
6612,SUCCESS,2,1,34482.66,57388131.37,57422614.03,127,7911,55172.2560000062,realamprandom
6613,SUCCESS,2,1,42969.89,57422614.03,57465583.92,127,16762,68751.82399998904,twolocalrandom
6614,SUCCESS,2,1,6162.92,57465583.92,57471746.84,127,2215,9860.672000002862,qftentangled
6617,SUCCESS,2,1,8240.48,57471746.84,57479987.32,127,1796,13184.768000006676,qnn
6618,SUCCESS,2,1,24372.46,57479987.32,57504359.78,127,7608,38995.936000001435,qftentangled
6619,SUCCESS,2,1,155.3,57504359.78,57504515.08,127,69,248.47999999523165,graphstate
6620,SUCCESS,2,1,886.01,57504515.08,57505401.09,127,258,1417.6159999966621,graphstate
6622,SUCCESS,2,1,1018.91,57505401.09,57506420,127,292,1630.256000006199,qnn
6624,SUCCESS,2,1,7485.73,57506420,57513905.73,127,1749,11977.167999994756,twolocalrandom
6625,SUCCESS,2,1,3956.23,57513905.73,57517861.96,127,2027,6329.968000006676,qpeexact
6626,SUCCESS,2,1,48131.77,57517861.96,57565993.73,127,12801,77010.83199999333,su2random
6628,SUCCESS,2,1,1558.72,57565993.73,57567552.45,127,447,2493.9520000100138,dj
6630,SUCCESS,2,1,145.24,57567552.45,57567697.69,127,52,232.38399999141694,graphstate
6631,SUCCESS,2,1,2443.32,57567697.69,57570141.01,127,1122,3909.312000000477,ae
6633,SUCCESS,2,1,11039.21,57570141.01,57581180.22,127,3153,17662.73600000143,qnn
6634,SUCCESS,2,1,11122.66,57581180.22,57592302.88,127,6224,17796.25599999428,qftentangled
6635,SUCCESS,2,1,2017.19,57592302.88,57594320.07,127,1563,3227.5040000081062,qftentangled
6636,SUCCESS,2,1,14327.64,57594320.07,57608647.71,127,4084,22924.224000000955,ae
6637,SUCCESS,2,1,1893.88,57608647.71,57610541.59,127,513,3030.2080000042915,dj
6638,SUCCESS,2,1,20036.46,57610541.59,57630578.05,127,8676,32058.33599998951,qnn
6639,SUCCESS,2,1,76.34,57630578.05,57630654.39,127,17,122.14400000572205,ghz
6640,SUCCESS,2,1,1595.42,57630654.39,57632249.81,127,710,2552.67199999094,qnn
6641,SUCCESS,2,1,55809.96,57632249.81,57688059.77,127,24516,89295.93600000144,random
